id,admiration, amusement, anger, annoyance, approval, caring, confusion, curiosity, desire, disappointment, disapproval, disgust, embarrassment, excitement, fear, gratitude, grief, joy, love, nervousness, optimism, pride, realization, relief,remorse, sadness, surprise, neutral, bad_string,tag_agreement,string,target_string,top_tag
12582817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Well on the talk money with mesh lakhani podcast mesh will follow Paper Trails chat with experts and break down complex ideas to bring Clarity to the mystical Financial Financial phenomena.-- What's good job, Jerry here with black wolf Renaissance. Are you currently paying off student debt or interested in improving your financial literacy or looking into new ways to earn income and today's ever-changing digital landscape.<b> Well on the talk money with mesh lakhani podcast mesh will follow Paper Trails chat with experts and break down complex ideas to bring Clarity to the mystical Financial Financial phenomena.</b> Each episode will be filled with compelling stories covering a broad range of subjects from buying Bitcoins.--12582817.0", Well on the talk money with mesh lakhani podcast mesh will follow Paper Trails chat with experts and break down complex ideas to bring Clarity to the mystical Financial Financial phenomena., optimism
12606670,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"And for me, it's like stop everything get this done and-- It feels so good. But then on the other hand, it feels horrible when you've got that pile of crap sitting next to you while you're editing your videos where you got inbox with 200 emails in it.<b> And for me, it's like stop everything get this done and</b> and work on it.--12606670.0"," And for me, it's like stop everything get this done and", excitement
12620702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--He loved he has great love stories you guys while I was watching the trailers for all these films I was like, okay this needs to be Christmas time to sit down and watch this. <b> On Hallmark, or I know that the story of us is going to be airing Friday, May 10th at 4 p. </b> Or Sunday, May 19th at 1 p. Good to know getting our popcorn right?--12620702"," On Hallmark, or I know that the story of us is going to be airing Friday, May 10th at 4 p. ", neutral
12632618,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I completely agree with that and I think the most successful people are also successful because they love what they do or dairy.-- Yeah, ever and a day ago about happiness and success because in the article it is it says that you're not happy because you're successful, but when you're happy, you can be successful. Yeah, it's the truth.<b> I completely agree with that and I think the most successful people are also successful because they love what they do or dairy.</b> They feel a sense of purpose in what they do and if you feel a sense of purpose and if you can Inspire others with what you do doesn't matter what it is, then you're already in a winning path.--12632618.0", I completely agree with that and I think the most successful people are also successful because they love what they do or dairy.,admiration
12684028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Please take a screenshot of your phone right now and go share on your social media.-- I'm your host DJ Weaver, and I'm so so excited to be here talking with you this morning. You could do me a favor.<b> Please take a screenshot of your phone right now and go share on your social media.</b> Let other people know what you're listening to share this so that hopefully it will inspire them and help them today.--12684028.0", Please take a screenshot of your phone right now and go share on your social media., optimism
12684994,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--He doesn't pick the person and he only does what she's comfortable with would you? <b> No, no and why is it just because you think that that's not I just feel like that opens, you know a big can of worms that you don't even want to get into. </b> So if you allow one thing today tomorrow is going to be something else and then you're just going to keep on going further and further and further and then you're just going to keep your just going to keep needing to do something different or something more just to feel the same. So for me, I'm really black and--12684994"," No, no and why is it just because you think that that's not I just feel like that opens, you know a big can of worms that you don't even want to get into. ", annoyance
12715335,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Just you know put people down what we want to be able to show is appreciate the type of dedication to type of Hustle the grind and all the other things in between that they put out in order to contribute to what we have now and and showcase the motivation and everything else in between they have to go through that.-- What's interesting here and hopefully share is that we want to feature the unsung heroes the people that make Society great as the way we know it and we just don't give them credit. I'm not here to toot their own horn.<b> Just you know put people down what we want to be able to show is appreciate the type of dedication to type of Hustle the grind and all the other things in between that they put out in order to contribute to what we have now and and showcase the motivation and everything else in between they have to go through that.</b> So, how are we going to do that?--12715335.0", Just you know put people down what we want to be able to show is appreciate the type of dedication to type of Hustle the grind and all the other things in between that they put out in order to contribute to what we have now and and showcase the motivation and everything else in between they have to go through that.,admiration
12722936,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"There's too many obstacles that he had to overcome and he became the sacrificial lamb though.-- Yeah repeated Right started. He started what who Burr and grab in Lancaster doing now, but he was just too early in the game.<b> There's too many obstacles that he had to overcome and he became the sacrificial lamb though.</b> I mean Mike is awesome and that guy can hustle true.--12722936.0", There's too many obstacles that he had to overcome and he became the sacrificial lamb though., disappointment
12731438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Basically, it's creating two versions of the same site or landing page to see what works and what converts for you because one of the worst things you can do as a Founder is put all your eggs in one basket and hope that it converts.-- All right, let's um, let's take it regularly come back and let's talk about the learnings and how you can share this hustle with what you've learned now through this whole whole experience and what not and what's next for Montgomery French but more of that after the break. Hey guys, let's take another quick break to talk about a little shrink that helped us get fraction in chatbot pH very early and ultimately helped us get acquire and it's called A/B testing.<b> Basically, it's creating two versions of the same site or landing page to see what works and what converts for you because one of the worst things you can do as a Founder is put all your eggs in one basket and hope that it converts.</b> This is why a lot of early stage startups don't get the traction that they want because they're hoping and praying and they don't either it quickly A/B Testing eliminates that problem.--12731438.0"," Basically, it's creating two versions of the same site or landing page to see what works and what converts for you because one of the worst things you can do as a Founder is put all your eggs in one basket and hope that it converts.", fear
12755475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,o like around early 2017.-- I was left alone. That's the is your friend exactly.<b> So like around early 2017.</b> I was the only one left and I felt like so it seems that idea was like in my head.--12755475., So like around early 2017., neutral
12822918,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--This is this is getting crazy. <b> So I was you know, the adrenaline's pumping and all that stuff. </b> Oh, I was on tourney X and I hollered over to you Brett. I said Brad you're in first place.--12822918"," So I was you know, the adrenaline's pumping and all that stuff. ", excitement
12838424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I shouldn't eat any processed food now that I think of it, I'm pretty keen on making sure I know what's in my food everything that goes into it.-- There's a secret, you know chicken breast, you know veggies rice, you know mincemeat sometimes like it's it's it's just Whole Foods really it's really hot. Don't actually don't eat a lot of processed foods.<b> I shouldn't eat any processed food now that I think of it, I'm pretty keen on making sure I know what's in my food everything that goes into it.</b> So if I meal prep and I make it I know what's in it.--12838424.0"," I shouldn't eat any processed food now that I think of it, I'm pretty keen on making sure I know what's in my food everything that goes into it.", disapproval
12849500,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"It can be hard.-- They want their bodies to finally be an agreement with them. to be walking in Freedom from food and they want to be able to eat the things along eat one and not binge on everything and I say yeah, you can have that but you have to do it first and the doing process is not pretty the doing process can be lonely.<b> It can be hard.</b> It can be a lot of failure.--12849500.0", It can be hard., caring
12870481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,ou must kiss everyone.-- This is something that is just for Christmas like an angel comes and Curses this dude with now.<b> You must kiss everyone.</b> That's so it's a movie.--12870481., You must kiss everyone., love
